0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
"(0, 0, 1, 0)(0, 0, 1)(1, 0, 1, 1)",0.060994869337858075,0.31293557142505163,0.3207643593363974,1.5151240098862608,0.31907869847559145,1.7364918179955813,1.6211616021582784,0.8508088538432528,0.0,2.7501651326474206,0.10682728317890612,2.2548139529389104,1.4822590023866231,7.1741339833153495,1.1707915053486009
"(0, 0, 1, 0)(0, 0, 1)(1, 1, 0, 0)",6.850693617070501,1.6929020095735965,1.9245325435889469,1.1510605210829643,4.843089761420916,0.9340436844394352,0.9432215461611004,3.619454834963893,7.408012493920615,2.4563632341856136,2.792584068651744,4.384474622334779,9.953277240831047,7.438618907234838,5.431220049393136
"(0, 0, 1, 0)(0, 0, 1)(1, 1, 0, 1)",1.3056250014487398,13.499484418405249,2.0212376895434456,5.567379490505328,3.2356019703077177,0.8141111770199061,4.991574619264356,0.0,3.3084545447825424,8.079781868562598,5.987282377847892,5.4874506108796455,10.225039810367443,1.7043601839620297,7.1951722901626445
"(0, 0, 1, 0)(0, 0, 1)(1, 1, 1, 0)",1.0534301244889464,1.0981108947182414,1.2246505855664953,2.5028711422419017,1.2053135867035492,0.9724563927287326,0.5536245558196629,1.3168902002903238,1.4189854782699864,6.493083450237907,1.7109785621699585,1.493968564437924,13.74411504375874,1.0320612113868164,2.94767467456392
"(0, 0, 1, 0)(0, 0, 1)(1, 1, 1, 1)",0.787561322059114,0.8431217186528133,1.142617301815967,1.2408629323772729,1.1085256573510986,-1.4892187413186735,1.1948116742166421,1.379417935487901,0.8339695866855119,6.6236151926596065,1.2926881767785778,1.3078365582024225,0.7986418563275299,1.4295956533802865,1.5883708421039158
"(0, 0, 1, 0)(0, 1, 0)(0, 0, 0, 0)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(0, 0, 1, 0)(0, 1, 0)(0, 0, 0, 1)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(0, 0, 1, 0)(0, 1, 0)(0, 0, 1, 0)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(0, 0, 1, 0)(0, 1, 0)(0, 0, 1, 1)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(0, 0, 1, 0)(0, 1, 0)(0, 1, 0, 0)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(0, 0, 1, 0)(0, 1, 0)(0, 1, 0, 1)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(0, 0, 1, 0)(0, 1, 0)(0, 1, 1, 0)",0.03266738456337412,0.0,0.03263244251759678,0.026299153106982158,3.3712529425649045,0.0,0.0,0.05399607049165117,0.0,0.05291044560226231,0.0,0.03260012024455758,0.043464375625635834,0.0,0.0
"(0, 0, 1, 0)(0, 1, 0)(0, 1, 1, 1)",-0.3427566041776138,-0.3402472400000001,-0.12298939471236366,0.12861075498703778,5.174942721581012,-0.18081780000000008,-0.5502995328,-0.45742832,-0.33504564000000003,-0.33760628000000004,-0.33372872000000003,-0.454608528,1.1265775572245,3.9816274237407705,-0.1256660391172262
"(0, 0, 1, 0)(0, 1, 0)(1, 0, 0, 0)",0.3298505811526226,-0.1957006,-0.1584718026106148,-0.044721146896729916,0.1996089581357079,0.019252569730938168,0.06626765693715038,0.7213171386889972,0.4757134572054171,1.2359112794230156,2.303391047833004,-0.1948794,0.010539004213610035,0.7009051981030391,10.105342826806735
"(0, 0, 1, 0)(0, 1, 0)(1, 0, 0, 1)",9.848836552116882,0.8787117893442018,3.448224447163129,9.90543407300246,3.6963663979691015,5.344071791832149,2.0512133309084923,3.625715411690083,23.882981699600574,13.670560860250768,6.634120181929562,0.0,12.647638743480327,9.708699039172519,7.3890632290242415
"(0, 0, 1, 0)(0, 1, 0)(1, 0, 1, 0)",10.019699845285023,12.216403200802386,10.17205760924376,25.134463481044435,10.438235418582034,9.999483111121073,7.1205939309043345,8.863384478236686,11.969547537763571,33.44173835869204,12.191356746783125,8.245269237916144,19.54404492439584,7.686488349454055,8.957998896450361
"(0, 0, 1, 0)(0, 1, 0)(1, 0, 1, 1)",39.80585997776234,30.193027152368263,27.97981842571181,38.6289488127709,33.751609412769426,23.22388108403376,26.748343469583894,25.24934498208111,29.51371486253345,47.695644681458205,24.295304822885882,23.722604699586448,30.16402599403691,26.575514039708604,29.59692562360621
"(0, 0, 1, 0)(0, 1, 0)(1, 1, 0, 0)",61.04756833527648,59.52086131588037,57.05582139869472,64.71781151859138,60.3295329488549,59.840904216484326,61.36554306686875,60.6747532668284,59.75197330143786,62.91679770024896,60.45259761151763,55.122604016553744,62.28917142545784,60.80708403863367,61.245043126699656
"(0, 0, 1, 0)(0, 1, 0)(1, 1, 0, 1)",65.40359838901544,65.43141414403902,65.11061114042539,66.66232538565905,64.7514108037425,65.40658766248055,64.87682429739196,63.91163701494733,64.97196649212896,65.30951573119566,64.783238751363,65.00655193668044,65.38753385206411,64.67028075944117,65.14568338845424
"(0, 0, 1, 0)(0, 1, 0)(1, 1, 1, 0)",66.63347940722339,67.06416143024605,66.52758076730916,68.65079114981393,65.967965158656,67.04996795491347,66.29027382467348,66.08358557029105,65.7624429413716,67.4775347620559,66.49224213341701,66.05659711907782,66.1621498257919,65.8944932920545,65.93384289420953
"(0, 0, 1, 0)(0, 1, 0)(1, 1, 1, 1)",69.93323245030078,69.96607722067644,69.50501792595605,69.9812548736499,69.97910213435574,69.93990028811484,69.92600078204987,69.98462828198284,69.89089407737504,69.9788214993544,69.53491843666376,69.64587904367735,69.76798922537357,69.78091879763576,69.74574556174822
"(0, 0, 1, 0)(0, 1, 1)(0, 0, 0, 0)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(0, 0, 1, 0)(0, 1, 1)(0, 0, 0, 1)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(0, 0, 1, 0)(0, 1, 1)(0, 0, 1, 0)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(0, 0, 1, 0)(0, 1, 1)(0, 0, 1, 1)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(0, 0, 1, 0)(0, 1, 1)(0, 1, 0, 0)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(0, 0, 1, 0)(0, 1, 1)(0, 1, 0, 1)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(0, 0, 1, 0)(0, 1, 1)(0, 1, 1, 0)",0.07292920049553614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05692926744444421
"(0, 0, 1, 0)(0, 1, 1)(0, 1, 1, 1)",-0.196115,0.07681887143146694,0.0,0.0,0.0,1.1128002428036026,0.0,0.0,-0.1961448,0.0,0.0,0.0,-0.19599500000000009,0.0,0.0
"(0, 0, 1, 0)(0, 1, 1)(1, 0, 0, 0)",0.014322251514077568,0.8415092179447589,12.68258434379287,2.2808985450298267,1.3893407351183635,0.9100651323861196,0.9808682939542984,3.21378142858806,3.0683692342864615,2.433747668298498,2.698958017687582,1.0780697440352822,0.9268578410716312,2.2728506008081704,4.091807508021564
"(0, 0, 1, 0)(0, 1, 1)(1, 0, 0, 1)",10.649740737906836,11.658896888246453,10.686894415223064,21.651504391488885,7.8356209683075715,8.269129911938903,27.146445262222233,8.635205635351449,8.715221450623009,10.558782919252996,7.821330721202207,11.81834030124804,9.643433782303296,5.450188034942259,13.4558740874294
"(0, 0, 1, 0)(0, 1, 1)(1, 0, 1, 0)",7.427886486742027,17.246565646944166,13.125822765311394,23.86693775638693,14.021155751695517,19.06448320428627,28.66665782669664,11.829713661645709,14.26305042272703,20.001362034531034,13.926942976330915,18.70258181221157,15.970335633154287,12.5084891552812,24.137665484681463
"(0, 0, 1, 0)(0, 1, 1)(1, 0, 1, 1)",23.71511303776168,20.05499478101573,12.942884387763186,48.73864553079007,15.510727158281439,17.565371740314223,28.44279110297215,17.45571399134619,18.978949369647115,27.96311243770809,19.644725159710553,21.21284250748177,30.863870053108872,19.303045738841817,23.745884161824197
"(0, 0, 1, 0)(0, 1, 1)(1, 1, 0, 0)",55.34307143103054,57.233331970937435,55.70477151481778,60.557147483240136,56.461518323342865,53.895058646273725,58.34822220507737,50.69339120122712,57.277589285536116,62.79011809113295,56.315261904052285,58.797352695510966,54.33484275339056,55.12109543686012,57.116387772963456
"(0, 0, 1, 0)(0, 1, 1)(1, 1, 0, 1)",55.07476210449027,54.29499613280049,53.32801499462414,58.048803184659775,55.99650849769002,54.10569076665114,58.10009764499673,53.988513838033285,52.99071148023121,58.35363560160975,53.11075045263824,56.30710715269943,54.82944836667628,55.05608233462996,52.099413479071686
"(0, 0, 1, 0)(0, 1, 1)(1, 1, 1, 0)",32.611878508268,35.32104695386312,32.48355387669882,45.62346998783476,30.987788013177642,31.8134291238052,33.68050295686312,31.62312591350213,32.90858462693142,52.74153495181965,30.00325165491673,35.02901480190463,32.35405993041651,32.37216794699501,33.104804174582256
"(0, 0, 1, 0)(0, 1, 1)(1, 1, 1, 1)",0.06699038839152315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(0, 0, 1, 0)(1, 0, 0)(0, 0, 0, 0)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(0, 0, 1, 0)(1, 0, 0)(0, 0, 0, 1)",-8.363284776367518,-8.030163217023366,-7.219573394102175,-8.976699919480836,-9.59821357642942,-10.711455886759484,-9.514979899044066,-8.059701195506504,-9.413051903085957,-8.954356517087009,-10.868771120798746,-7.407940438129933,-9.112054713016539,-8.092646390640015,-8.175540726770326
"(0, 0, 1, 0)(1, 0, 0)(0, 0, 1, 0)",0.2817728705484734,0.625483228989179,0.5267064171228625,0.9982580859408468,0.5554238652417999,0.553722896180579,0.22907520616917795,0.2999433987356913,0.1950068400816382,0.2688525546292809,0.5357035510770822,0.3111276033715643,-0.20893750103503614,-1.3580931229614974,0.7475750648572234
"(0, 0, 1, 0)(1, 0, 0)(0, 0, 1, 1)",1.3565884133933217,2.7671013625476464,7.889360560495727,5.314029501460954,3.4359246697606407,4.555126303199837,1.4667896174364712,4.645903645145354,3.59088444566916,3.5770007818348897,4.716946654680678,5.023726490025466,5.905023898496682,3.324107627062124,10.490347478026848
"(0, 0, 1, 0)(1, 0, 0)(0, 1, 0, 0)",4.1314559065713565,3.469602748088963,12.275970587599197,3.815488649036734,3.9746831619398346,4.868188707614689,3.3763799901793616,3.5818568192937685,5.008685270433322,5.740501548224566,5.032576290507212,2.7374924709511794,4.646211774601469,5.393405846389568,3.297760678970395
"(0, 0, 1, 0)(1, 0, 0)(0, 1, 0, 1)",8.10501672579467,7.00126770816942,20.322718761392018,8.109031198266837,7.0314908657327235,10.943043450456424,4.2608998389184585,7.882508070750978,5.0968049262936965,7.341587217282154,2.636866087398768,7.365699624731391,9.691322981606783,6.977201302011956,11.38410794930425
"(0, 0, 1, 0)(1, 0, 0)(0, 1, 1, 0)",6.922540680405913,15.734469053852667,35.08359307045544,16.635729035329827,16.3459033634726,30.08228517328664,16.4585720034029,8.106768768953044,9.705704307869473,17.433624686771278,13.407128663267784,13.026380138755385,15.183592715392704,15.502625299316561,10.280451817418053
"(0, 0, 1, 0)(1, 0, 0)(0, 1, 1, 1)",29.549951369710552,32.71949944871862,36.226524727101186,34.38132916883585,37.8971603294443,37.50990879362345,28.04871006030951,31.51687744008737,29.596049175221747,33.73487701450572,33.553037528918765,34.28453874195157,30.77569956276482,30.03687904701214,31.484767662145696
"(0, 0, 1, 0)(1, 0, 0)(1, 0, 0, 0)",22.52581703521389,25.281858525435663,39.63906427910708,29.787316839449,30.36691304407677,31.328440608789826,26.488016992385038,25.67862261252823,27.277147687245325,29.038890600643352,29.978145748988762,33.89894566662963,27.9479288209099,24.997873742788,29.0763630056775
"(0, 0, 1, 0)(1, 0, 0)(1, 0, 0, 1)",26.912662166609568,25.462647891422787,41.03260188098306,31.517002600574465,31.65269280195097,39.187062365987494,33.5948330403353,36.840269136392216,31.912667679301705,42.78369590314278,34.9656037520621,35.156713761738104,21.32781532488736,35.15281162039342,32.49839752289031
"(0, 0, 1, 0)(1, 0, 0)(1, 0, 1, 0)",35.225459388995716,35.52868954793261,49.68199278092911,41.119792088538794,34.95911779497114,38.00216502567711,30.681690345482288,30.072525467795426,40.254921216390535,36.3653776354633,36.80506155800436,37.639172563453826,26.810998348097247,32.30217650079805,30.80681425906114
"(0, 0, 1, 0)(1, 0, 0)(1, 0, 1, 1)",47.19958907000578,32.50769917281451,56.12797079541296,48.09256663736839,43.876357539544436,47.34458797769877,45.20557148343165,43.63828065464496,45.4048521637338,41.47533126274666,40.425078428874336,44.05847404376901,46.797473289285726,39.664333853964564,42.606268953773
"(0, 0, 1, 0)(1, 0, 0)(1, 1, 0, 0)",58.614024993201035,59.58045711312968,60.068007348307006,60.444012344039116,59.19557439413863,59.389507645657815,58.49593156439018,60.117034445295296,59.77013135540121,58.59693434297719,59.612489938188936,58.642675806030866,57.7970203599948,58.15362180633563,59.164713822287375
"(0, 0, 1, 0)(1, 0, 0)(1, 1, 0, 1)",61.4976691497597,61.28342561604861,61.93795870158596,62.956886958546626,61.78886917791767,56.73278335887642,60.394620456882016,61.14647227003343,61.27157768849924,61.29463491646978,60.98450367496081,60.798642889036344,60.47735135406317,61.11849787081578,54.5939393899165
"(0, 0, 1, 0)(1, 0, 0)(1, 1, 1, 0)",61.62063705510253,61.31279054608982,61.392304814799175,62.80713120124535,61.416044992879044,61.41916798587959,61.1265738549118,61.13479615653268,61.2082640811156,61.45517553392989,61.093911969412574,61.49290493040482,61.23087733466094,60.39795682563797,61.493401255095435
"(0, 0, 1, 0)(1, 0, 0)(1, 1, 1, 1)",61.1436688080466,62.91509866314404,60.76214473560746,61.906611134956606,61.2564056131343,60.85981980731234,61.06312521722036,61.295687897536794,61.455234095058096,61.39870065351808,61.41142165693236,61.2222282908355,60.98001873653512,60.92568583032722,60.95350164286892
"(0, 0, 1, 0)(1, 0, 1)(0, 0, 0, 0)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(0, 0, 1, 0)(1, 0, 1)(0, 0, 0, 1)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(0, 0, 1, 0)(1, 0, 1)(0, 0, 1, 0)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(0, 0, 1, 0)(1, 0, 1)(0, 0, 1, 1)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(0, 0, 1, 0)(1, 0, 1)(0, 1, 0, 0)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(0, 0, 1, 0)(1, 0, 1)(0, 1, 0, 1)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(0, 0, 1, 0)(1, 0, 1)(0, 1, 1, 0)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(0, 0, 1, 0)(1, 0, 1)(0, 1, 1, 1)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(0, 0, 1, 0)(1, 0, 1)(1, 0, 0, 0)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(0, 0, 1, 0)(1, 0, 1)(1, 0, 0, 1)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(0, 0, 1, 0)(1, 0, 1)(1, 0, 1, 0)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(0, 0, 1, 0)(1, 0, 1)(1, 0, 1, 1)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(0, 0, 1, 0)(1, 0, 1)(1, 1, 0, 0)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(0, 0, 1, 0)(1, 0, 1)(1, 1, 0, 1)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(0, 0, 1, 0)(1, 0, 1)(1, 1, 1, 0)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(0, 0, 1, 0)(1, 0, 1)(1, 1, 1, 1)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(0, 0, 1, 0)(1, 1, 0)(0, 0, 0, 0)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(0, 0, 1, 0)(1, 1, 0)(0, 0, 0, 1)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(0, 0, 1, 0)(1, 1, 0)(0, 0, 1, 0)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(0, 0, 1, 0)(1, 1, 0)(0, 0, 1, 1)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(0, 0, 1, 0)(1, 1, 0)(0, 1, 0, 0)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(0, 0, 1, 0)(1, 1, 0)(0, 1, 0, 1)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(0, 0, 1, 0)(1, 1, 0)(0, 1, 1, 0)",0.13418008160364955,0.2007239693337184,0.35957155495609194,0.0,0.0,0.19762464925671408,0.0,0.0,0.0,2.4688101743455344,1.1162217371429088,0.0,0.5125712630624549,0.0,0.0
"(0, 0, 1, 0)(1, 1, 0)(0, 1, 1, 1)",0.0,0.0,0.026750886072009,0.0,0.9193363684611536,0.0,0.0,0.0,0.0,11.393641855794218,0.0,0.0,24.011106068358174,0.0,0.0
"(0, 0, 1, 0)(1, 1, 0)(1, 0, 0, 0)",14.216522176655872,13.33610820564886,15.091022769343413,26.896058194015087,12.285391136501875,18.87507968919462,17.530085658353276,16.391773439615804,10.732683892603193,31.048071179605603,17.372674025530312,13.801220364136439,20.270442378057385,31.45401644820936,13.380707548793714
"(0, 0, 1, 0)(1, 1, 0)(1, 0, 0, 1)",29.455651214753665,23.99759897577453,35.613754184795525,37.59258601697831,27.60621526955468,35.048312579009924,31.61585375774528,28.90314116257826,19.535210815354613,38.942594386778296,25.500573590932607,34.792449617979216,35.77565023720244,35.53279845479732,48.96544209700361
"(0, 0, 1, 0)(1, 1, 0)(1, 0, 1, 0)",42.81513420884136,34.87246118686444,51.718871085250406,49.05166844805861,54.09669183833658,40.19404251504249,42.22724012124404,35.994336112706115,30.53765863953436,44.64636332377372,38.72111074054061,36.27281637860922,29.287814048827013,35.339035737903984,38.35894841023735
"(0, 0, 1, 0)(1, 1, 0)(1, 0, 1, 1)",39.87181290765457,34.210568262273355,52.738356789733686,38.73791933593464,36.525770909410376,43.61055676380957,39.02890713550668,40.12219802733577,37.202774759511385,44.94042988127635,38.03931900678099,41.599648081937644,39.53238543574396,37.13358376244217,41.00596173558439
"(0, 0, 1, 0)(1, 1, 0)(1, 1, 0, 0)",63.153258866519565,62.74180974622297,63.24112677547968,63.817459048121385,62.98290686398926,62.682554403693295,62.986861979461686,61.95711456058445,63.25710789006298,64.57399726865431,62.65426798744136,62.809020978615074,63.00746937275121,63.02910658501686,60.41663666107093
"(0, 0, 1, 0)(1, 1, 0)(1, 1, 0, 1)",64.22839930068736,63.905639912821655,64.48305058857281,65.11398277110892,65.39845073222958,64.68495307364088,64.0960556809319,64.43882142194138,63.934348765913384,64.4829416854315,64.27672977705151,64.31399704947506,64.60287635189633,63.54725238362609,63.99958539855544
"(0, 0, 1, 0)(1, 1, 0)(1, 1, 1, 0)",65.48044047325665,63.54930020654496,63.1966398645689,64.30420944760724,63.000920324766454,63.62703320981782,62.757877585498505,62.06297201982685,62.957518142281984,62.928075435295646,62.72255442455333,62.92695573161103,62.060229164895155,63.224560317893236,63.13267791661443
"(0, 0, 1, 0)(1, 1, 0)(1, 1, 1, 1)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(0, 0, 1, 0)(1, 1, 1)(0, 0, 0, 0)",-48.41614648412667,-48.305187788099964,-48.390630079884424,-48.498488442293166,-48.35878349402746,-48.31638204474625,-48.39261056186908,-48.56202930286084,-42.60831514133185,-48.43908446152806,-48.380431893512075,-48.320004300691366,-48.25789265198322,-48.29479309657914,-48.70053304616231
"(0, 0, 1, 0)(1, 1, 1)(0, 0, 0, 1)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(0, 0, 1, 0)(1, 1, 1)(0, 0, 1, 0)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(0, 0, 1, 0)(1, 1, 1)(0, 0, 1, 1)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(0, 0, 1, 0)(1, 1, 1)(0, 1, 0, 0)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(0, 0, 1, 0)(1, 1, 1)(0, 1, 0, 1)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(0, 0, 1, 0)(1, 1, 1)(0, 1, 1, 0)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(0, 0, 1, 0)(1, 1, 1)(0, 1, 1, 1)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(0, 0, 1, 0)(1, 1, 1)(1, 0, 0, 0)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(0, 0, 1, 0)(1, 1, 1)(1, 0, 0, 1)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(0, 0, 1, 0)(1, 1, 1)(1, 0, 1, 0)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(0, 0, 1, 0)(1, 1, 1)(1, 0, 1, 1)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(0, 0, 1, 0)(1, 1, 1)(1, 1, 0, 0)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(0, 0, 1, 0)(1, 1, 1)(1, 1, 0, 1)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(0, 0, 1, 0)(1, 1, 1)(1, 1, 1, 0)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(0, 0, 1, 0)(1, 1, 1)(1, 1, 1, 1)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(0, 0, 1, 1)(0, 0, 0)(0, 0, 0, 0)",-24.677884499867,-32.22188834515115,-32.951464488405605,-31.640487819786745,-32.91182849964622,-32.98490600826355,-33.01022709054229,-32.24234707880871,-32.94002234177698,-32.983606520165765,-32.21688585176773,-32.981160822359755,-33.4400778707615,-32.31244982048275,-32.961109224564446
"(0, 0, 1, 1)(0, 0, 0)(0, 0, 0, 1)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(0, 0, 1, 1)(0, 0, 0)(0, 0, 1, 0)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(0, 0, 1, 1)(0, 0, 0)(0, 0, 1, 1)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(0, 0, 1, 1)(0, 0, 0)(0, 1, 0, 0)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(0, 0, 1, 1)(0, 0, 0)(0, 1, 0, 1)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(0, 0, 1, 1)(0, 0, 0)(0, 1, 1, 0)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(0, 0, 1, 1)(0, 0, 0)(0, 1, 1, 1)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(0, 0, 1, 1)(0, 0, 0)(1, 0, 0, 0)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(0, 0, 1, 1)(0, 0, 0)(1, 0, 0, 1)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(0, 0, 1, 1)(0, 0, 0)(1, 0, 1, 0)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(0, 0, 1, 1)(0, 0, 0)(1, 0, 1, 1)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(0, 0, 1, 1)(0, 0, 0)(1, 1, 0, 0)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(0, 0, 1, 1)(0, 0, 0)(1, 1, 0, 1)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
